DMU,Month,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Hour0,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23,Authors,Topics,Asent_Sentiment,Textblob_Sentiment,Textblob_Subjectivity,Engagement,Total_Reach,Organic_Reach,Paid_Reach,Viral_Reach,Engaged_Users,Engaged_Page_Fans,Other_Engaged_Users,Fan_Reach,Consumptions,Link_Clicks,Photo_Views,Video_Plays,Other_Clicks,Total_Engagement,Likes,Comments,Shares,Total_Impressions,Organic_Impressions,Paid_Impressions,Viral_Impressions,Stories,Story_Likes,Story_Comments,Story_Shares
4431,7,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,0,0,0,0,0,0,0,the associated press,life,627,833,383,2,2264,2014,0,253,32,29,3,1902,24,12,0,0,10,19,7,0,12,3732,3277,0,455,21,8,0,13
4432,7,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,0,0,0,0,jeffrey collins,nation-world,1000,844,288,7,14493,12175,106,1948,492,419,73,12036,759,80,0,0,286,221,160,52,9,23960,20909,108,2943,340,166,164,10
4433,7,0,0,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,0,0,0,0,0,0,0,0,seattle times staff,seattle-news,893,1180,590,4,31718,24582,0,6832,995,733,262,24747,1325,515,0,0,484,130,62,25,43,54864,42783,0,12081,217,99,76,42
4434,7,0,0,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,"tom murphy, rick callahan",nation-world,785,800,200,8,47162,34198,4626,9152,3076,2049,1027,34195,3640,2181,0,0,1014,139,67,38,34,81270,60973,4720,15577,210,86,88,36
4435,7,0,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,sanjay bhatt,business,681,300,800,9,97282,40186,0,55586,5892,2780,3112,41620,7491,2276,0,0,3572,881,387,102,392,177041,68684,0,108357,1864,739,737,388
4436,7,0,0,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,0,0,the seattle times editorial board,opinion,1202,1400,283,2,16426,14451,0,2273,335,307,28,14315,238,78,0,0,120,181,163,12,6,27375,23875,0,3500,195,173,16,6
4437,7,0,0,726,0,0,0,0,0,0,0,0,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,walker orenstein,seattle-news,726,1033,300,13,83609,51058,0,32358,7395,4744,2651,51384,10679,5858,0,0,2580,322,157,70,95,159546,92410,0,67136,620,266,253,101
4439,7,0,0,760,0,0,0,0,0,0,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seattle times staff,nation-world,760,1120,600,8,65595,37342,0,26941,3913,2249,1664,37932,4929,1897,0,0,2178,376,184,38,154,116227,68954,0,47273,666,324,180,162
4440,7,0,0,1299,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,timothy egan,opinion,1299,1050,262,8,213854,49326,72994,92750,14509,3636,10873,50027,16631,10883,2,0,4219,1563,1079,80,404,339400,91979,82219,165202,2274,1575,307,392
4441,7,0,0,846,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geoff baker,sports,846,1100,100,2,16541,15157,0,1458,301,277,24,15070,111,49,0,0,49,218,212,4,2,29257,26935,0,2322,220,213,5,2
4442,7,0,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,kristen wyatt,nation-world,1571,1650,750,2,8217,8099,0,167,114,111,3,7896,116,56,0,0,52,18,11,2,5,14435,14161,0,274,21,13,3,5
4443,7,0,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,melissa clark,life,1371,1350,616,4,20030,17034,0,3036,662,556,106,16865,644,321,0,0,252,199,139,15,45,35398,30081,0,5317,229,157,28,44
4444,7,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,sean quinton,sports,329,1000,0,5,16028,14923,0,1212,632,577,55,14741,814,347,0,0,310,64,40,20,4,28631,26678,0,1953,78,43,31,4
4445,7,0,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,the seattle times editorial board,opinion,1088,1000,0,2,10908,10661,0,229,139,127,12,10496,206,51,0,0,89,23,10,11,2,19782,19379,0,403,58,10,46,2
4446,7,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,mayo clinic news network,life,1000,600,500,4,17216,16545,0,597,592,557,35,16425,672,533,0,0,62,21,16,1,4,29643,28626,0,1017,28,22,2,4
4447,7,0,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,"matt lee, ted lee",life,1571,1500,1000,4,16713,15318,0,1275,595,521,74,15245,685,373,0,0,236,61,40,11,10,30058,27832,0,2226,71,46,15,10
4448,7,0,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,0,0,0,stephen wilson,nation-world,1094,1187,150,2,15218,14806,0,423,253,244,9,14779,246,126,0,0,86,54,50,3,1,26817,26209,0,608,56,52,3,1
4449,7,0,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068,0,0,0,the associated press,nation-world,897,1068,727,3,15043,14745,0,302,303,285,18,14701,406,95,0,0,208,42,18,23,1,27017,26569,0,448,53,18,34,1
4450,7,0,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,the associated press,seattle-news,1361,1200,500,4,12351,11769,174,485,330,314,16,11704,427,127,0,0,193,61,53,6,2,21198,20311,177,710,63,53,8,2
4451,7,0,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014,0,0,0,0,doug knoop,entertainment,1246,1014,310,4,25965,17823,2363,5269,901,669,232,18010,951,686,0,0,163,165,97,6,62,43584,31757,2391,9436,209,126,23,60
4452,7,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,ángel gonzález,business,1000,1500,500,8,213664,34775,117475,59529,14441,2904,11537,36173,17146,10848,1,0,4203,733,204,265,264,313590,63359,135342,114889,1770,530,956,284
4453,7,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,0,0,0,0,miguel otárola,education,1000,1278,351,3,5255,5190,0,69,98,97,1,5014,120,22,0,0,65,19,12,4,3,9596,9480,0,116,21,13,5,3
4454,7,0,1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,matt pentz,sports,1330,1500,750,2,16133,12369,3566,403,280,182,98,12316,214,168,0,0,34,90,88,1,1,26055,22080,3367,608,90,88,1,1
4455,7,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,"conor dougherty, hiroko tabuchi",business,1000,1000,0,1,1593,1591,0,2,18,18,0,1485,13,7,0,0,6,7,6,1,0,2757,2755,0,2,7,6,1,0
4456,7,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437,andrew gospe,entertainment,1200,1437,625,5,10511,10280,0,209,441,435,6,10065,485,386,0,0,74,24,19,2,3,17869,17552,0,317,24,19,2,3
4457,7,0,0,0,0,0,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,sami edge,seattle-news,1339,1000,0,6,16298,14751,0,1588,665,580,85,14640,776,262,0,0,372,135,101,18,16,27919,25252,0,2667,176,114,42,20
4458,7,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,seattle times staff,seattle-news,1000,1000,0,6,23845,18771,0,5049,964,844,120,18742,1081,681,0,0,209,246,162,10,74,40494,32077,0,8417,279,184,20,75
4459,7,0,0,0,0,0,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376,0,beena raghavendran,seattle-news,952,1376,551,5,18434,15758,0,2460,605,539,66,15856,881,177,0,0,397,129,88,15,26,30203,26219,0,3984,201,107,68,26
4460,7,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,daniel beekman,politics,1440,1000,0,2,6171,6148,0,22,90,89,1,5881,117,50,0,0,35,11,10,1,0,10867,10820,0,47,17,10,7,0
4462,7,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,ryan divish,sports,1000,1000,0,3,14213,13704,0,731,299,273,26,13530,374,114,0,0,174,46,25,15,6,26128,24754,0,1374,63,28,27,8
4463,7,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,katie g. cotterill,photo-video,1000,1000,0,4,26410,20650,0,6233,893,724,169,20317,564,220,0,0,264,506,455,18,33,44777,34926,0,9851,535,480,22,33
4464,7,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,jim brunner,politics,1000,1000,100,7,68571,32108,0,36521,3094,1895,1199,32533,2951,996,0,0,1102,1596,1127,92,377,120286,57120,0,63166,2422,1672,364,386
4465,7,0,0,0,0,0,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,tricia romano,life,1458,1500,1000,5,17143,15137,0,2107,679,612,67,15037,787,372,0,0,294,126,70,22,34,29360,25819,0,3541,148,90,24,34
4466,7,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,brandon bailey,nation-world,1000,1000,0,3,8127,7885,0,224,174,167,7,7714,161,58,0,0,75,67,55,6,6,14096,13755,0,341,68,56,6,6
4467,7,0,0,0,0,0,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,jon talton,business,1273,1000,0,6,17946,16240,0,1462,696,646,50,16096,989,385,0,0,348,100,43,42,15,30730,28412,0,2318,146,53,77,16
4468,7,0,0,0,0,0,1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,0,0,0,0,0,nicole brodeur,life,1557,1214,571,4,22862,15413,0,7234,907,469,438,15433,744,391,0,0,267,272,237,5,30,38577,25768,0,12809,465,338,97,30
4469,7,0,0,0,0,0,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,amy thomson,business,1177,1000,0,5,5634,5139,0,576,207,183,24,4869,170,69,0,0,71,107,88,9,10,9270,8307,0,963,115,91,14,10
4470,7,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,seattle times staff,entertainment,1000,1000,0,4,29817,21138,1626,7801,1023,778,245,21123,933,580,0,0,229,312,235,12,65,52421,37025,1658,13738,353,266,21,66
4471,7,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,brandon bailey,business,1440,1800,900,3,14079,12730,0,1468,346,298,48,12658,323,126,0,0,146,124,94,5,25,23327,20872,0,2455,134,101,8,25
4472,7,0,0,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,0,0,larry stone,sports,726,1250,562,6,28314,22302,0,6371,1162,746,416,22269,1408,559,0,0,597,162,115,31,16,49552,38540,0,11012,222,134,70,18
4473,7,0,0,0,0,0,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,seattle times staff,transportation,1153,1000,500,5,21198,16200,0,4891,826,665,161,16120,679,336,0,0,186,390,308,13,69,35635,26914,0,8721,469,358,40,71
4474,7,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,walker orenstein,seattle-news,1000,1100,300,4,12919,11008,0,1910,423,362,61,11002,386,143,0,0,164,175,136,11,28,21931,18630,0,3301,217,152,36,29
4475,7,0,0,0,0,0,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,susan kelleher,pacific-nw-magazine,649,1000,0,3,7441,6515,0,1136,214,162,52,6411,224,94,0,0,97,27,20,1,6,11091,9006,0,2085,59,33,17,9
4476,7,0,0,0,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,0,0,0,0,0,0,0,0,0,bob condotta,sports,1190,1650,750,6,197927,37622,18603,145358,10476,3873,6603,40420,8083,3757,0,0,3014,4377,3758,237,382,311734,60035,19931,231768,5835,4891,549,395
4477,7,0,0,0,0,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,0,0,0,0,0,0,0,0,0,the seattle times editorial board,opinion,1101,1433,500,4,22831,19834,0,3197,660,561,99,19673,832,415,0,0,232,107,76,5,26,37545,31803,0,5742,141,92,23,26
4478,7,0,0,0,0,0,1292,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,felicia fonseca,life,1292,1600,900,4,17986,15304,0,2577,619,547,72,14978,460,223,0,0,205,287,232,13,42,31083,26942,0,4141,303,245,16,42
4479,7,0,0,0,0,0,1152,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rick steves' europe,life,1152,1250,500,3,8351,7439,0,721,222,184,38,7039,183,78,0,0,78,98,74,11,13,13956,12599,0,1357,119,89,16,14
4480,7,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brian j. cantwell,life,1000,1000,0,8,20069,11997,0,8226,1277,728,549,11683,1359,940,0,0,280,186,97,16,73,31959,17762,0,14197,344,200,71,73
4481,7,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tan vinh,life,1000,1000,1000,2,3612,3444,0,179,49,43,6,3113,36,19,0,0,16,20,16,1,3,6204,5879,0,325,24,19,2,3
4482,7,0,0,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,jerry large,seattle-news,1025,932,462,2,5605,5434,0,172,69,59,10,5038,65,22,0,0,34,21,15,2,4,9248,8987,0,261,31,21,5,5
4483,7,0,0,0,0,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,tan vinh,life,829,1600,750,2,5795,5627,0,214,109,106,3,5284,115,78,0,0,21,14,11,0,3,9734,9349,0,385,16,13,0,3
4484,7,0,0,0,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,sandi doughton,science,761,1000,0,5,26752,17903,0,9370,1013,800,213,17663,733,277,2,0,350,538,406,16,116,45834,30514,0,15320,639,491,32,116
4485,7,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,ryan divish,sports,1000,1000,0,5,28003,22710,0,5828,966,760,206,22568,1168,444,0,0,515,142,72,33,37,49905,38633,0,11272,252,114,99,39
4486,7,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,bethany jean clement,life,1000,1000,0,10,54074,35394,0,17549,4299,3402,897,35145,5006,3648,0,0,634,424,348,15,61,96207,66273,0,29934,510,395,52,63
4487,7,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,sara jean green,crime,273,1000,0,5,21986,21222,0,724,900,829,71,21011,1103,563,0,0,417,48,31,14,3,38318,37007,0,1311,67,36,27,4
4488,7,0,0,0,0,1614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,0,0,0,moira macdonald,entertainment,1614,1466,433,1,2835,2815,0,24,29,27,2,2577,25,12,0,0,12,8,8,0,0,4619,4574,0,45,8,8,0,0
4489,7,0,0,0,0,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,susan kelleher,pacific-nw-magazine,721,1000,0,8,53827,30118,0,24943,3041,1630,1411,31096,3801,1779,0,0,1264,402,222,60,120,100470,53845,0,46625,843,439,281,123
4490,7,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,ángel gonzález,business,1000,1000,100,10,72872,46187,0,25892,5473,3299,2174,46117,7283,3439,0,0,2338,410,151,141,118,129205,85160,0,44045,782,234,425,123
4491,7,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107,0,0,0,0,bob condotta,sports,1000,1107,276,2,7311,7170,0,174,154,146,8,6978,111,89,0,0,18,46,43,0,3,12718,12451,0,267,52,49,0,3
4492,7,0,0,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,sami edge,seattle-news,557,1000,0,10,44891,35307,0,11081,3154,2282,872,35309,4029,1560,0,0,1744,279,161,48,70,82072,64611,0,17461,379,191,111,77
4493,7,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,bob condotta,sports,1000,1000,0,7,19271,15729,950,3094,932,794,138,15639,1108,226,0,0,572,271,183,75,13,31638,26216,972,4450,311,199,99,13
4494,7,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,daniel beekman,politics,638,1000,0,6,12258,11351,0,854,401,353,48,11235,675,144,0,0,222,91,56,28,7,21235,20061,0,1174,147,62,78,7
4495,7,0,0,0,0,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,0,0,0,0,0,0,brian j. cantwell,life,1286,1172,394,4,17606,13380,0,4588,565,423,142,13273,520,245,0,0,185,231,145,6,80,30407,21662,0,8745,310,197,32,81
4496,7,0,0,0,0,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,linda shaw,education-lab,1510,1000,625,3,21535,17032,0,4924,551,384,167,17141,474,235,0,0,133,240,186,6,48,37024,28488,0,8536,287,223,16,48
4497,7,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,jim brunner,politics,1000,1000,0,7,20608,16763,0,3757,753,568,185,16720,1237,234,0,0,471,211,112,87,12,36081,29540,0,6541,316,130,171,15
4498,7,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,0,0,0,0,0,0,colin diltz,photo-video,1000,1136,411,2,7251,6642,0,746,141,130,11,6726,87,53,0,0,23,83,71,0,12,12383,11218,0,1165,84,72,0,12
4499,7,0,0,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,lisa cornwell,nation-world,574,533,783,7,30948,26725,0,3893,1386,1168,218,26666,2004,685,0,0,730,187,140,34,13,50257,44375,0,5882,285,157,114,14
4500,7,0,0,0,0,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317,0,0,0,0,0,0,0,ángel gonzález,business,1354,1317,497,6,9837,8467,0,1297,451,383,68,8409,482,176,0,0,223,159,110,32,17,16685,14607,0,2078,173,122,33,18
4501,7,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,0,0,0,0,0,0,0,0,seattle times staff,nation-world,151,1125,650,8,33446,27437,0,6322,1626,1311,315,27371,2337,719,0,0,794,381,260,90,31,57177,47230,0,9947,587,286,270,31
4502,7,0,0,0,0,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,patrick marshall,business,1128,1000,0,3,19379,17514,0,1569,425,402,23,17474,484,354,0,0,58,54,33,3,18,31824,29160,0,2664,58,37,3,18
4503,7,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,0,0,0,0,"hal bernton, evan bush",business,1318,844,288,8,158925,44571,26305,94245,9172,2925,6247,45132,10218,5262,1,0,2946,2218,1637,165,416,262137,79341,26246,156550,3374,2338,607,429
4504,7,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,0,0,0,0,0,0,0,0,0,jennifer sullivan,crime,216,910,255,7,23208,21254,0,2060,1054,901,153,21165,1515,283,0,0,832,134,58,69,7,38190,35224,0,2966,172,60,104,8
4505,7,0,0,0,0,1458,0,0,0,0,0,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,geoff baker,sports,1458,931,300,4,29477,21666,0,7725,966,714,252,22160,899,490,0,0,294,331,259,16,56,48459,36424,0,12035,377,291,29,57
4506,7,0,0,0,0,1204,0,0,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,katie g. cotterill,life,1204,1650,950,3,11067,9677,0,1661,310,253,57,9520,180,101,0,0,59,181,155,5,21,19077,16384,0,2693,213,182,10,21
4507,7,0,0,0,948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,caitlin moran,education-lab,948,1159,369,2,3860,3714,0,149,52,50,2,3477,41,20,0,0,18,18,12,0,6,6414,6182,0,232,19,12,1,6
4508,7,0,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,seattle times staff,nation-world,901,900,25,5,30958,26615,0,4061,1357,1140,217,26466,1505,920,0,0,450,100,85,0,15,53670,46888,0,6782,114,90,8,16
4509,7,0,0,0,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,andie waterman,life,1170,1600,1000,4,27531,21738,0,6078,955,736,219,21834,882,571,0,0,209,305,218,12,75,48306,37903,0,10403,401,287,38,76
4510,7,0,0,0,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,mike stobbe / the associated press,life,985,1500,500,3,8971,8379,0,596,202,173,29,8220,200,95,0,0,80,49,37,5,7,15370,14380,0,990,61,43,11,7
4511,7,0,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,0,bob condotta,sports,1180,1112,551,8,24486,19870,0,5277,1264,961,303,19949,1792,322,0,0,951,209,80,110,19,42883,34671,0,8212,307,95,191,21
4512,7,0,0,0,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,0,0,daniel neman,life,1159,1150,550,2,5888,5804,0,99,87,84,3,5592,72,43,0,0,18,25,22,0,3,10108,9968,0,140,28,25,0,3
4513,7,0,0,0,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,martha rose shulman,life,1229,1500,1000,1,4991,4924,0,58,55,54,1,4694,43,28,0,0,11,22,20,1,1,8229,8127,0,102,22,20,1,1
4514,7,0,0,0,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,0,0,dean fosdick,life,871,1136,454,4,13878,12598,0,1066,470,441,29,12466,418,337,0,0,48,111,79,2,30,22852,21112,0,1740,124,87,5,32
4515,7,0,0,0,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,walker orenstein,seattle-news,1220,1250,512,13,98844,47379,13122,38610,7630,3206,4424,47957,12361,3240,0,0,5038,794,169,525,100,163019,80960,14106,67953,1474,366,996,112
4516,7,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,andrew gospe,entertainment,1000,1000,0,2,7505,7281,0,188,162,158,4,7096,155,108,0,0,38,25,22,2,1,12979,12693,0,286,25,22,2,1
4517,7,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,madeline mckenzie,entertainment,1000,1000,100,10,28929,15165,0,13460,1885,1232,653,16251,1958,343,0,0,917,940,682,137,121,49540,27012,0,22528,1230,822,282,126
4518,7,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,bethany jean clement,life,1000,1200,300,6,40141,23340,4090,13233,1815,940,875,24329,2116,1311,0,0,575,121,72,17,32,68937,40580,4012,24345,231,140,58,33
4519,7,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,walker orenstein,crime,1000,1000,0,3,8210,7618,0,809,196,183,13,7816,206,95,0,0,92,36,23,6,7,14421,13148,0,1273,39,25,7,7
4520,7,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,hal bernton,environment,1000,1000,0,5,6773,5791,0,1168,185,141,44,5739,230,61,0,0,83,88,60,18,10,9300,7521,0,1779,98,60,31,7
4521,7,0,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0,0,0,danny westneat,politics,1190,850,450,2,7783,7371,0,481,154,136,18,7298,174,90,0,0,64,26,17,5,4,13894,13043,0,851,29,20,5,4
4522,7,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,0,0,0,0,0,0,walker orenstein,seattle-news,726,1166,250,3,8457,7902,0,571,172,155,17,7783,143,66,0,0,61,78,71,2,5,13818,12958,0,860,79,72,2,5
4523,7,0,0,0,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,0,0,0,0,0,0,0,"jim brunner, hal bernton",politics,1282,1450,550,3,6909,6146,0,798,146,127,19,6090,118,48,0,0,51,65,43,8,14,12250,10851,0,1399,77,46,17,14
4524,7,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,matt day,business,1000,1500,1000,2,6049,5951,0,117,97,91,6,5835,87,24,0,0,47,35,26,5,4,10691,10494,0,197,36,26,6,4
